"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"1184","Tesla China Produces Model Y Body Every 40 Seconds Per Report https://t.co/sUuRrrTgeh #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy",158,0,0,"en",242,965,"https://t.co/istY1Bq9cf","","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE,TRUE
"1185","Could Tesla's Stock Ever Again Enter The Trillion-Dollar Club? https://t.co/40dXveYTtZ #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy",159,0,0,"en",242,965,"https://t.co/istY1Bq9cf","","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE,TRUE
"1186","@rickpryll Thanks, Rick!!💛
Join Aelish &amp; Isabela-two female main characters from different backgrounds-fight the #partriarchy #plague #prejudice on Earth and in the magical dimension! #scifi #fantasy #climatechange

https://t.co/RUdNqYqom4

https://t.co/fDQm4I9WiC",268,1,4,"en",17946,18327,"https://t.co/8y0LNivGN6","","Author of DAR & Earth: Oraculi and DAR & Earth: Revelations #YA #Fantasy series #ClimateChange #ScienceFiction #FBR #RescueDog Mom• Poet • Activist • USA",FALSE,TRUE
"1187","RT @PCarterClimate: 2022: HOT NORTH HEMISPHERE SPRING &amp; SUMMER
NASA GISS High N. Hemisphere Spring &amp; Summer warming. 1.5°C &amp; 1.38°C. Drove…",151,28,0,"en",3998,5002,"https://t.co/bjjNsBmvKi","Bogotá, D.C., Colombia","Descolonizar los Derechos Humanos 
PhD Derecho-ULondres  Profesor UCat/Uniandes 
Filósofo UN, Estudié Derecho en UExternado
https://t.co/twLJRs66wY",FALSE,FALSE
"1188","RT @RAN: 60 banks, $4.6 TRILLION in fossil fuel financing since 2016. Banks are talking big on #climatechange without real action to stop i…",140,12,0,"en",732,176,"https://t.co/zYEoG3wHcs","","XR日本/XRJapanのID。当面、中の人は@togura04 https://t.co/RcLIX4PN5r Tell the truth, Act Now, Beyond Politics https://t.co/9QV2HJF70G #気候危機",FALSE,TRUE
"1189","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",354,236,NA,"Delisle SK","Silence is Golden, Duck Tape is Silver.  I'll let you choose your own colour.",FALSE,TRUE
"1190","RT @theArt_of_hair: Time is running out to stop catastrophic #climatechange. @RishiSunak have let us down - but people worldwide are taking…",140,2,0,"en",41,384,NA,"","",FALSE,TRUE
"1191","RT @theArt_of_hair: Time is running out to stop catastrophic #climatechange. @RishiSunak have let us down - but people worldwide are taking…",140,2,0,"en",235,3471,NA,"","",FALSE,TRUE
"1192","Time is running out to stop catastrophic #climatechange. @RishiSunak have let us down - but people worldwide are taking action, from community energy to #schoolstrikes. Join me &amp; @friends_earth to demand that the UK Govt takes urgent #climateaction. https://t.co/oVbEJC14r9",277,2,0,"en",54,798,NA,"France","",FALSE,TRUE
"1193","La pioggia è sempre più rara; ancor più raro è veder cadere dal cielo fiocchi di neve; per questo mi rendo conto di vivere in un mondo malato. Ho nostalgia del passato e il futuro mi fa paura. #climatechange #CambiamentoClimatico https://t.co/m6ArHgOZZl",229,4,46,"it",6800,6743,"https://t.co/eRmpZKHzqo","Italia","Blogger\Debunker #FakeNews 🇮🇹🇪🇺♻📚🔬 Facebook ➡ https://t.co/iYWcgErFVm",FALSE,TRUE
"1194","You make a difference. Thank you Mary Warwick! This wildlife rehabilitator rescued over 1,600 bats after they fell during Houston cold snap | CNN #climatechange #houstonhumanesociety #dosomething  https://t.co/vjvQKC1bMe",220,0,0,"en",49,164,"http://t.co/5mZUDAyI","San Diego, CA","In search of excellence",FALSE,FALSE
"1195","My grandpa says ""#climatechange"" is just Jews reverse-engineering mandatory Sabbaths.",85,0,0,"en",36,583,NA,"Mississippi Goddamn","🏴󠁵󠁳󠁭󠁳
Patron of dark humor.",FALSE,TRUE
"1196","🌎 Our member @SaleemulHuq reflects on the #climatechange actions of 2022 🔽

https://t.co/1Z66mA6jmW",99,0,0,"en",8030,3951,"https://t.co/xonmvkAfA4","UK / NL","Catalysing #ClimateAction by working with researchers around the globe to ensure robust evidence is at the heart of decision-making. 📰 https://t.co/u2gvQVyvfD",FALSE,FALSE
"1197","sürdürülebilir kalkınmaya ekolojik bir ekonomi perspektifi kazandırmak  olduğunu öne sürmektedir. #Ecology #Environment #Sustainability #Education #ClimateCrisis #ZeroEmmission #Recycle #SustainableDevelopment #ClimateChange #Sürdürülebilirlik #İklimKrizi #İklimDeğişikliği",273,0,2,"tr",579,3505,"https://t.co/f7TA0Okepf","Bandırma, Türkiye","Open for Chapter Proposal @iceesstr @icoaef #academic #economics #business #finance #ekonomi #işletme #finans",FALSE,TRUE
"1198","RT @UNESCO: #WorldHeritage glaciers are retreating at an accelerated rate because of #ClimateChange. They lose on average some 58 billion t…",140,138,0,"en",10494,468,NA,"","Publicist & Polyglot doing the damn Thang. I Brand stuff | Border2Border |#PR & #Comms #CopyWriter #ContentCreator.
I don’t look back unless it’s a good view.",FALSE,FALSE
"1199","The latest https://t.co/P9OIyPXS3z! https://t.co/svGoKxZM8W Bless and Respect @hotrod_american @caglayan_taybas @LeftistDad #climatechange #energy",146,0,1,"en",233,548,"https://t.co/SYywLo6gq1","World","Our platform produces and distributes multimedia that articulates indigenous peoples' wisdom, ways of living, and worldview.",FALSE,FALSE
"1200","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",435,761,NA,"North American","Fiscal conservative, social liberal who supports democracy. Father, husband, brother, son. #Pierre4PM #TrudeauMustGo 🇨🇦 Pro-vax, anti-mandate, anti-lockdown.",FALSE,TRUE
"1201","RT @EIBGlobal: The interplay between #ClimateChange &amp; the spread of deadly pathogens could herald an era of global devastation &amp; disruption…",148,1,0,"en",2115,5001,"https://t.co/BQjgK1lJic","Ethiopia Addis Ababa","Head - @WHOatAUECA | #AddisAbaba | #SDGs | #Agenda2063 | Own views RTs not endorsement https://t.co/ZoXj9ttFRC",FALSE,TRUE
"1202","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",102,191,NA,"Mumbai, India","Don't Change Others... If they don't Push You..",FALSE,TRUE
"1203","Was #EarthsSurface Ever Completely #Frozen? by Avi Loeb https://t.co/qHK4u3RDOC #ClimateChange #Astronomy #Science #Space #Earth #History",137,0,0,"en",6829,4644,"https://t.co/Q9x6sUA8uD","Longview, TX","Muslim, Optimist, Chronic Lyme Survivor, History/Poli. Sci. Prof. w/ no class. 🦠 maxed out on Boosters 💉 💍 on 10/6, 1/17 Tweeting since March 26, 2008",FALSE,FALSE
"1204","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",345,830,NA,"","",FALSE,TRUE
"1205","RT @NatangeloM: Adorazione – la mia vignetta per Il Fatto Quotidiano oggi in edicola!
#senato #ultimagenerazione #vernice #climatechange @f…",140,19,0,"it",696,1972,NA,"","“I media hanno il diritto-dovere di pubblicare per informare la collettività” - Julian Assange.",FALSE,TRUE
"1206","Renewable News by Sven.

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/0pA7jqMMLz",213,0,0,"en",890,991,"https://t.co/atjXpYNOaz","Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE,TRUE
"1207","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",39,104,NA,"","",FALSE,TRUE
"1208","We have New Orleans weather in New York City #climatechange",59,0,2,"en",4945,3569,"https://t.co/sEWkUDBWQ3","NYC","USMC Vet, AKA, Petty AF, petulant engineer, & disaffected journo, I cuss so you don't have to. She/her/ThatBish #KHive4EVA #BernieWouldaLost",FALSE,FALSE
"1209","RT @NDFnews: 🌊NDF grants EUR 8.5 million to #SaveOurOceans through the ORCA Trust Fund, which will strengthen the resilience to #ClimateCha…",140,2,0,"en",42,332,"https://t.co/abDWGfPD1X","WorldWide!!!","NO one can destroy my house, I'm living in Metaverse!!",FALSE,TRUE
"1210","RT @FAO: Given their ancestral agroecological knowledge &amp; collective territorial practices, women in mountains can contribute greatly to #C…",144,28,0,"en",1310,341,"https://t.co/oWf0Szpvs2","Praia, Cabo Verde","Notícias e informações da Organização das Nações Unidas para a Alimentação e a Agricultura (@FAO) em #CaboVerde. Siga o nosso Diretor-Geral QU Dongyu, @FAODG.",FALSE,TRUE
"1211","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",60,290,NA,"British Columbia, Canada","",FALSE,TRUE
"1212","RT @UNESCO: #WorldHeritage glaciers are retreating at an accelerated rate because of #ClimateChange. They lose on average some 58 billion t…",140,138,0,"en",1737,1907,"https://t.co/fi6j9vvLYp","Minneapolis, MN","I am who I am",FALSE,TRUE
"1213","RT @RichardMunang: Check out the latest article in my newsletter: Building a #Mindset of Resilience to withstand adversity Under #ClimateCh…",140,4,0,"en",51462,41740,"https://t.co/WZx6TUoQ7W","London, Ontario","Multiple Award Winning #Environmentalist| Deputy Director @UNEP Africa| #AdamantOptimist| #InnovativeVolunteerism| Alumnus @UniOfNottingham @Harvard| My Views",FALSE,FALSE
"1214","#ClimateChange के सबसे बड़े प्रभावों में से एक ‘मानव विस्थापन’ किस प्रकार से हो सकता है. #Migration के ज़्यादातर मामलों में #Economic #Political कारणों में से #environment और #Climate परिवर्तन की स्थितियों को अलग करना बेहद चुनौतीपूर्ण है.
#ORFHindi  
https://t.co/snvvtWhseE",274,1,2,"hi",7837,114,"https://t.co/SW52RRLmyd","India","सुरक्षा, रणनीति, अर्थव्यवस्था, विकास, ऊर्जा, संसाधन और ग्लोबल गवर्नेन्स पर विश्लेषण. अंग्रेजी के लिए फॉलो करें - @orfonline",TRUE,TRUE
"1215","RT @neilrkaye: In the UK, 2022 was the warmest year on record, this #dataviz shows annual average temperatures since 1884 and demonstrates…",139,39,0,"en",2117,709,"https://t.co/o0hAYmvvjb","Hampshire","The Society of Technical Analysts. A U.K.-based professional network for technical analysts Re-tweets are not necessarily endorsements

Also Follow @TrendingSTA",FALSE,FALSE
"1216","RT @NatangeloM: Adorazione – la mia vignetta per Il Fatto Quotidiano oggi in edicola!
#senato #ultimagenerazione #vernice #climatechange @f…",140,19,0,"it",301,662,NA,"Orgogliosamente Toscano ","Che io abbia la serenità di accettare le cose che non posso cambiare,
il coraggio di cambiare le cose che posso,
e la saggezza per conoscere la differenza.",FALSE,TRUE
"1217","RT @WorldResources: How closely did you follow the news on #ClimateChange in 2022? Take our quiz to see how well you stack up. 📝 #NationalT…",140,9,0,"en",406,246,NA,"Planet Earth","Hello everyone, I am a Climate Crisis bot. 🤖 
I retweet hashtags #climatecrisis and #climatechange.
Because it matters. 🌍",FALSE,TRUE
"1218","Did you know that every year, greenhouse gas emissions reduction becomes more urgent as the effects of human-induced #ClimateChange become more dangerous? Here's how reducing Scope 1 and 2 emissions can help: https://t.co/n7Ca2EC4rZ",232,0,1,"en",10053,2549,"https://t.co/YSkFHjBfEo","Global","Jabil: providing manufacturing prowess, supply chain insights and global product management expertise to enable success for the world’s leading brands.",TRUE,FALSE
"1219","RT @mercatornet: ""When #MichaelHiggins, the President of Ireland, singled out #climatechange in his comments about a brutal attack on a pac…",140,2,0,"en",332,439,"http://t.co/VsHsJUn7uE","Brasil","Toda vida humana é preciosa. E moderno é garantir a vida para todos!",FALSE,FALSE
"1220","RT @BUPardeeSchool: ""The hubris with which we have not only ignored, but laughed at nature over the last 30 years, is what is having an imp…",140,2,0,"en",96477,579,"https://t.co/aZfalAnkWn","Boston, MA","Professor and Dean Emeritus @BUPardeeSchool.
Former Vice Chancellor, Lahore University of Management Sciences (Pakistan).",TRUE,FALSE
"1221","RT @AlbertaTomorrow: Have you seen our #360virtualtours of #abnaturalregions?  FREE lesson plans to go with them.  Be sure to turn on your…",139,1,0,"en",7747,6325,"https://t.co/9DDpfIA8Ge","United States of America","Assistant Manager at @K12Prospects. K-12 educational sales and marketing. Connecting with educators. Business opportunities.
#edtech #education #data",FALSE,FALSE
"1222","RT @JoinIsmail: Without effective action, #ClimateChange will push more than 100 million people into poverty -&amp; half of this increase will…",143,37,0,"en",4572,5045,NA,"Chico, CA","in the healing arts. never say never. climate refugee. my daughters will not be livestock. #BLM#FBR#IndigenousRights#IStandWithUkraine#TrumpCrimeFamily",FALSE,FALSE
"1223","RT @UNESCO: #WorldHeritage glaciers are retreating at an accelerated rate because of #ClimateChange. They lose on average some 58 billion t…",140,138,0,"en",384,406,"https://t.co/7KsQdgVhGi","Sierra Leone","We are the Association Sierra Leone (ASIL) https://t.co/A8Gd6szs9Z
And
Youth Association Sierra Leone (YASIL) 
https://t.co/gC8GpbQC76",FALSE,FALSE
"1224","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,679,0,"en",41,47,NA,"","Retired and loving it. Truth seeker. Lover of logic.",FALSE,TRUE
"1225","RT @_ibt: 🎧We’re listening to: Rethink Climate with @amolrajan and @GraihaghJackson A major new series examining the pledges that have been…",140,9,0,"en",705,1146,NA,"Oxfordshire, England","Chief Executive at Earth Trust. Lover of all things nature, passionate about people living with nature. Advocate of change to save our beautiful Earth.",FALSE,TRUE
"1226","RT @PCarterClimate: OCEAN WARMING THREATENS FUTURE 
OF LIFE ON EARTH
Clearer image global effects of ocean warming
#ocean #globalwarming #c…",140,99,0,"en",36,225,NA,"","nature, free software, astronomy, mathematics",FALSE,TRUE
"1227","RT @GreenEdToday: In the 80s we referred to #globalwarming as a ‘slow motion catastrophe’ one we expected to kick in perhaps generations la…",140,1,0,"en",3935,4999,"https://t.co/eRgwyCT3rH","Barry, South Wales","I am totally blind and have been since birth! I love socialising and making friends! I also love volunteering and horse riding!",FALSE,TRUE
