"","created_at","id_str","full_text","display_text_range","retweet_count","favorite_count","lang","name","screen_name","followers_count","friends_count","location","description","verified"
"268",2022-12-28 01:26:48,"1607895806572478466","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Suzy","SuzyQ5050",821,2758,"Austin, TX","I joined Twitter to follow my fav golfers. I stayed for the wildflowers, politics, butterflies, RESISTANCE, Steve the otter,nature, fossils, animals, beaches...",FALSE
"269",2022-12-28 01:26:14,"1607895666294165504","RT @UNBiodiversity: #Biodiversity is essentially interwoven with many of the factors that affect human health, including:

🍎 Nutrition
🍂 Me…",140,34,0,"en","MNICR","MNICR",65,43,"","Misión: 
Ser una entidad interlocutora de incidencia política y de apoyo y facilitación técnica para las organizaciones indígenas existentes en el país.",FALSE
"270",2022-12-28 01:25:22,"1607895446172889089","RT @citizensclimate: Very hopeful piece from @leahstokes in the NYT suggesting we may have finally reached a pivotal point in kicking our f…",140,17,0,"en","EldersClimateAction","eldersclimate",2810,3557,"","We are elders who care about the future and are determined to do all we can to leave a sustainable planet for future generations. 🌎💚",FALSE
"271",2022-12-28 01:24:55,"1607895333060907008","RT @citizensclimate: Check out some of the amazing things our volunteers did this year for climate action in the 5th installment of our gra…",140,13,0,"en","EldersClimateAction","eldersclimate",2810,3557,"","We are elders who care about the future and are determined to do all we can to leave a sustainable planet for future generations. 🌎💚",FALSE
"272",2022-12-28 01:24:47,"1607895301557309441","RT @citizensclimate: Some good points here from @lindsey_baxter at @cleanaircatf about the need to continue making progress on #ClimateChan…",140,25,0,"en","EldersClimateAction","eldersclimate",2810,3557,"","We are elders who care about the future and are determined to do all we can to leave a sustainable planet for future generations. 🌎💚",FALSE
"273",2022-12-28 01:24:17,"1607895172725223424","https://t.co/AZ8yPuRqoE  #AAP #ArvindKejriwal Please stop providing coal subsidy Instead of bringing sustainable policy, they want the future of our children and grandchildren on the brink of catastrophe due to #climatechange. https://t.co/GV77pWcFxS",226,1,0,"en","☂Amiya Behera","amiya_rbehera",2004,4830,"","Decentralized Education and Governance #Reaudito #FounderAvrit #BlockchainDeveloper
https://t.co/dt0fAAr6gS",FALSE
"274",2022-12-28 01:23:38,"1607895011630120965","@KathyHochul @NYGov You, ma’am, are a moron. I’m from H2Otown and this weather is extreme. Climate change? Pfffft! Time for castle doctrine. #blizzard2022 #climatechange #stupidisasstupidsays #hochulsucks",204,0,0,"en","3214","memmorijkm",2008,3689,"","Not your average Jill. Have lived a life less ordinary. Related to a federal legislator but “trying not to be a Billy Carter”. (That ship has sailed.)",FALSE
"275",2022-12-28 01:23:25,"1607894955737100288","RT @PalmOilDetect: #Agriculture is destroying the planet - algae is a #climatechange resilient answer as it requires no land to grow, has a…",140,6,0,"en","VanessaFiji 😷🇪🇺 #BanPalmOil #StillWithCorbyn","VanessaFiji",6601,6870,"Yorkshire, UK; Pasifika; et al","If you can't be kind, be accurate. #BDS #PapuaMerdeka #Free🇵🇸 Human rights Lefty. Trans Ally🏳️‍⚧️ She/Her/Battleaxe. Views=my own. Brakes for #hashtaggames",FALSE
"276",2022-12-28 01:23:02,"1607894859737612288","RT @VeganPoet: Thank-you progressive city of #Berkeley California, for leading the way! 

#GreenhouseGasEmissions #GlobalWarming #ClimateCh…",140,9,0,"en","DC","DawnCanimallove",198,456,"","Lover and fierce activist for animals of all types and species. Compassionate and empathetic to the plight of people and animals in the world. Kindness matters.",FALSE
"277",2022-12-28 01:22:46,"1607894790904872961","RT @ErrolLynch7: @KadriSimson @BuschEbba @EUCouncil @Energy4Europe @EU_Commission @EUCouncilPress @UN @UNFCCC @antonioguterres @sixsign @NA…",140,5,0,"en","Errol Lynch","ErrolLynch7",107,2147,"","Still For Now",FALSE
"278",2022-12-28 01:22:31,"1607894731899695104","RT @ErrolLynch7: @KadriSimson @BuschEbba @EUCouncil @Energy4Europe @EU_Commission @EUCouncilPress @UN @UNFCCC @antonioguterres @sixsign @NA…",140,4,0,"en","Errol Lynch","ErrolLynch7",107,2147,"","Still For Now",FALSE
"279",2022-12-28 01:19:13,"1607893898126561280","FACT OF THE DAY:

The fashion industry uses 3,500 chemicals in their production process.🧥

#sustainablefashion #sustainableliving #sustainable #organic #ClimateAction #climatechange #sustainablebusiness #sustainableinnovation #ecofriendly #green #slowfashion https://t.co/taKklVh8US",258,0,0,"en","United By Zero","_united_by_zero",173,1744,"","Finding products that are better for the #earth, #humanrights, or #animalwelfare is hard! 
Our free chrome extension can help👇🏽
https://t.co/5XKgzh8pYj",FALSE
"280",2022-12-28 01:19:01,"1607893850340872192","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Donna","SaultgirlDonna",1348,161,"","Grew up with a mom who loved movies & a dad who loved music...they shared their love with me. Dare to be different!",FALSE
"281",2022-12-28 01:18:50,"1607893802014093312","RT @ILuvCO2: @GeraldKutney ""you cannot hide from climate change"" ...
BUT, BUT, BUT, ... 
Why is this "" #climatechange "" hiding from us?
A f…",140,2,0,"en","Robert Tomsett-Ell","robert_ell",238,57,"","",FALSE
"282",2022-12-28 01:18:21,"1607893680660029441","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Manon Thériault","MatheLou44",279,220,"Moncton, Nouveau-Brunswick","Acadienne pure laine, marraine, enseignante, férue de lecture, d'arts visuels et de la réconciliation avec les peuples autochtones.",FALSE
"283",2022-12-28 01:18:00,"1607893594811297792","@Alderwolf99 @RealDutchsinse Seems coordinated to me.  An attempt to reduce faith in airlines? People will fly less if their stuff doesn't arrive or flights get cancelled.

Maybe this will condition people for having their flights cancelled due to #ClimateChange or for violating their carbon credit score.",306,0,0,"en","Mclickster Designs","mclickster13",236,1141,"Alberta, Canada","Oilers fan and average designer.
Best Ever Shop: https://t.co/jHLoPkpl9R
Redbubble Shop: https://t.co/MBBZVsSXdL",FALSE
"284",2022-12-28 01:17:11,"1607893389034328070","RT @ElektraMadrigan: 37 million seahorses per year are extracted from the oceans,many are traded as medicines, souvenirs or even eaten as s…",140,717,0,"en","Shelssiann","shelssiann",82,123,"Punta del ESTE","Mama de un SOL que se llama Lola y  me  alumbra todos los días de mi vida.♏🦂♏


Lo Mejor esta por venir.......................",FALSE
"285",2022-12-28 01:16:23,"1607893187724730369","RT @ErrolLynch7: @KadriSimson @BuschEbba @EUCouncil @Energy4Europe @EU_Commission @EUCouncilPress @UN @UNFCCC @antonioguterres @sixsign @NA…",140,5,0,"en","Errol Lynch","ErrolLynch10",86,2286,"","Here and Now💜🌋💎7️⃣",FALSE
"286",2022-12-28 01:16:18,"1607893164043669504","RT @ErrolLynch7: @KadriSimson @BuschEbba @EUCouncil @Energy4Europe @EU_Commission @EUCouncilPress @UN @UNFCCC @antonioguterres @sixsign @NA…",140,4,0,"en","Errol Lynch","ErrolLynch10",86,2286,"","Here and Now💜🌋💎7️⃣",FALSE
"287",2022-12-28 01:15:56,"1607893073006153730","To the fear and the way before.. https://t.co/Q9kqhnxheW #goodmusic #musiclife #musicmake #newmusic #musicvideo #viralvideo  #TorySleaze #ClimateChange",151,0,0,"en","wild blue thistle","wildbluethistle",3265,1369,"","#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut",FALSE
"288",2022-12-28 01:15:47,"1607893037253795840","RT @UNBiodiversity: Did you know that having a vast genetic diversity of crops alleviates the impacts of #ClimateChange on food systems?

M…",140,8,0,"en","Léon Mugisho🇨🇩","leon_mugisho",468,351,"DR Congo, Bukavu","climate activist @RiseUpMovDRC🇨🇩",FALSE
"289",2022-12-28 01:15:02,"1607892848313249793","RT @BalboaBarracuda: @CityofVancouver @KenSimCity @ParkBoard Hey new Mayor  why don’t you get these city workers out cleaning the leaves 🍃…",139,1,0,"en","Climate Change Dummies","climate_fact",2070,0,"","Free thinker, not afraid to call out bullsh*t when I see it, MAGA!!, Patriot.",FALSE
"290",2022-12-28 01:14:10,"1607892627508297728","@CityofVancouver @KenSimCity @ParkBoard Hey new Mayor  why don’t you get these city workers out cleaning the leaves 🍃 from the storm drains then you will not have all this flooding. And put it on the news do the sheep that watch will get out and do their part. #climatechange tax scam #ClimateScam chop chop",307,1,3,"en","Barracuda_Balboa","BalboaBarracuda",97,184,"","",FALSE
"291",2022-12-28 01:13:25,"1607892441054720000","RT @UNBiodiversity: A collaboration between @cgiar, @cgiarclimate and @columnfive highlights the global influence of environmental challeng…",140,15,0,"en","Léon Mugisho🇨🇩","leon_mugisho",468,351,"DR Congo, Bukavu","climate activist @RiseUpMovDRC🇨🇩",FALSE
"292",2022-12-28 01:12:55,"1607892313807757314","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Kathryn Lucht","KathrynLucht",338,1066,"Chicago, IL","Native Texan.  I turn the volume up watching foreign murder mysteries. no DMs, please.",FALSE
"293",2022-12-28 01:12:27,"1607892195666808832","RT @CodeRedEarth: LEAD IPCC AUTHOR 
Julie put her body on the line &amp; was arrested
""Non-violent civil disobedience is very important because…",144,89,0,"en","Léon Mugisho🇨🇩","leon_mugisho",468,351,"DR Congo, Bukavu","climate activist @RiseUpMovDRC🇨🇩",FALSE
"294",2022-12-28 01:12:24,"1607892184698880001","RT @FOSSLIFE: Did you miss FOSSlife Weekly yesterday? Read it now and subscribe free to get it every Thursday! https://t.co/rRgz6FDDlS #Ope…",140,1,0,"en","dushyant gadewal","dushyantgadewal",5902,6532,"india","Retired at 38, Tech Enthusiast, #Indian 🇮🇳, Adventure junkie, #Entrepreneur, NITRourkela Alumni, Biker 🚵‍♀️, #IncomeTax payer, #NextStruggle.",FALSE
"295",2022-12-28 01:11:42,"1607892005836976133","RT @UNBiodiversity: Did you know that having a vast genetic diversity of crops alleviates the impacts of #ClimateChange on food systems?

M…",140,8,0,"en","Lamin Ceesay","LaminCe75163788",95,502,"","Vigilant",FALSE
"296",2022-12-28 01:11:32,"1607891964141383682","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Druh Farrell","DruhFarrell",18507,880,"Calgary/Moh’kins’tis Treaty 7","Just me, trying to be a good ancestor. She/Her. Running for Alberta's NDP in Calgary-Bow. @druhfarrell@mstdn.ca",TRUE
"297",2022-12-28 01:10:26,"1607891688235896835","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","The lan in bo.lan","bolanbangkok",1184,588,"chained to the wok burner ","Tired..... hungry and thirsty",FALSE
"298",2022-12-28 01:08:41,"1607891248039464962","RT @Ali_Manzu: #Kenya is witnessing a prolonged dry season brought about by four failed rain seasons in many parts of the country. #Dhikiya…",140,19,0,"en","TerryShiundu","ShiunduTerry",147,830,"","Ambassador of the Lord Jesus Christ!",FALSE
"299",2022-12-28 01:08:38,"1607891237008453632","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","IT’S TIME!!!📣🔊🔔🏳️‍🌈","ITSTIME21282401",1709,3448,"Edmonton, Alberta","Activist, environmentalist. 4x Covid vaxxed. World citizen. What happens, happens to ALL of us.❤️ wins every time. Hate dies.",FALSE
"300",2022-12-28 01:08:13,"1607891129491509250","@k7711_bones #ClimateChange sure, #ClimateCrisis nah, not gullible.",67,0,1,"en","Peter Baker, MA. 🇬🇧 🇮🇱 🇺🇦 #NoT++inLGB","PeterBa82304711",2972,2733,"Reading, UK","English by birth. Rational, openminded & patriotic ! Breathes politics. Likes sensible debate. #Yorkshire in blood, I don't suffer fools ! R/t may not endorse.",FALSE
"301",2022-12-28 01:07:41,"1607890997987377154","RT @UNDP: #ClimateChange, biodiversity loss and pollution are intensifying conflicts and inequalities.

A #HumanRights approach will help r…",140,60,0,"en","GEN BENIN","GenBenin",191,242,"Benin Republic, Cotonou","GEN is a global platform of entrepreneurs & investors from 200 nations. In Benin, we inspire/support poorest youth & girls to become tomorrow's doers of things.",FALSE
"302",2022-12-28 01:07:24,"1607890924398411781","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Scott Stow🌱","stowman24",211,553,"bracknell england","Heating enginner, loves hes three lovey kids and west ham utd",FALSE
"303",2022-12-28 01:07:01,"1607890827258257413","PROCUREMENT WITH PURPOSE https://t.co/WY9pwHIdzt via @procurement on @Thinkers360 #Procurement #ClimateChange https://t.co/G4dncHC0Vn",109,0,3,"en","Thinkers360","thinkers360",8392,6616,"United States","The World's Premier Thought Leader Platform, Community & Influencer Marketplace | The World's Top Experts. On Demand.",FALSE
"304",2022-12-28 01:06:58,"1607890816474693633","I hate fruit machines https://t.co/uG0cqpdmNy #love #bff #goodmusic #musiclife #musicmake #newmusic #musicvideo #NowPlaying  #twitterquote #ClimateChange #SunakOut",163,0,0,"en","wild blue thistle","wildbluethistle",3265,1369,"","#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut",FALSE
"305",2022-12-28 01:06:52,"1607890791363653632","RT @MikeHudema: Here is a 90 second video summary of climate change since 1850. Notice a pattern?

Time to treat #climatechange like the #c…",140,1891,0,"en","Gary Crosby","gary_prime",449,638,"Wet Coast, BC, Canada","Father, Brother, Son. Drive commercial vehicles. Like technology & ideas. :-)",FALSE
"306",2022-12-28 01:05:46,"1607890515189440513","RT @keesvdgeest: Online now | #openaccess: Ten New Insights in Climate Science. It highlights topics in #climatechange research that have s…",140,9,0,"en","Julia Olsen","OlsenJulia",846,1288,"Nord University, Bodø, Norway","Associate Professor in Environmental sociology @norduniversitet.  Research on Arctic shipping, #Svalbard tourism, marine litter, local communities in 🇷🇺🇳🇴",FALSE
"307",2022-12-28 01:05:01,"1607890326504587265","There is nothing dumber than promising to ""hold airlines accountable"" for the weather.

Oh, except holding humans responsible for #ClimateChange. https://t.co/GUOxwBX8lq",145,0,1,"en","Norman Young","NormanGYoung",1084,718,"Florida, USA","Conservative prognosticator extraordinaire. #AntiGroomer thee/thou",FALSE
