"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"2354",".@wormmaps asks an important question here: how can we avoid a public health disaster brought on by climate change? 

Global health can no longer be the ""last priority"" in our climate change adaptation efforts. #GlobalHealth #ClimateChange https://t.co/D255U5LETy",263,2,4,"en",7571,6004,"https://t.co/i4mGjoHCga","Washingon, DC","Chief Climate Officer, @abtassociates | Interdisciplinary Social Scientist | Leveraging Public and Private Sector Impact",FALSE,FALSE
"2355","Dublin’s climate is changing &amp; this poses significant risks &amp; challenges to all living in the region. SDCC has developed our own Climate Change website https://t.co/ldE8yfyadU .  Find info on what we are doing &amp; also what you can do to help tackle the effects of #ClimateChange. https://t.co/LoT5wEGhFp",290,0,0,"en",17288,569,"https://t.co/IWoXtS0zZy","County Hall  Tallaght Ireland","Providing services to over 270,000 people, 92,000 households and over 7,000 businesses. 

Contact: info@sdublincoco.ie",TRUE,FALSE
"2356","With the help of @treenation, we recently planted 451 trees, reforesting an area of .39 hectares and capturing 275.04 tons of CO2. This is our way of compensating for the 142 flights our teams took in 2022. 

Get involved today: https://t.co/s1YR8MiGoH.

#climatechange https://t.co/Xw5vDjABtU",269,0,0,"en",2919,630,"https://t.co/Okm70fcg80","Berlin & Würzburg (Germany) ","Scoutbee’s supplier intelligence & discovery platform empowers procurement professionals to enhance their master data, make better & find new suppliers.",FALSE,FALSE
"2357","RT @Yield10Bio: Farmers can adapt new practices to combat #climatechange, such as using #covercrops to improve soil health and #CRISPR to m…",140,2,0,"en",612,1,NA,"World","Stay updated with the latest #agtech updates, Innovations, startups, trades, investments, and ups & downs",FALSE,TRUE
"2358","UK forests could store almost double the amount of carbon than previous calculations suggest, with consequences for our understanding of carbon stocks &amp; humanity's response to #climatechange, according to a new study. 

Read More 👉🏻https://t.co/R2fq2q9lvI

#Environment",273,0,1,"en",136,158,"https://t.co/ro3wO9jxis","United Kingdom","Developing Eco-Friendly Materials for a Sustainable World.",FALSE,FALSE
"2359","#despidiendolanavidad #4enero #18grados #weihnachtenzurende #4januar #18grad #christmas #4january #kimawandel #climatechange #cambioclimatico #estonoesnorma #dasistnichtsnormal #nowords en Playa de San Lorenzo https://t.co/vXN1z0YonA",233,0,0,"es",40,78,NA,"España","Viajar y conocer gente de otras culturas,enriquece y hace mas tolerante",FALSE,TRUE
"2360","RT @UNESCO: #WorldHeritage glaciers are retreating at an accelerated rate because of #ClimateChange. They lose on average some 58 billion t…",140,139,0,"en",351,229,NA,"New Delhi, India","",FALSE,TRUE
"2361","RT @exposetobacco: #ICYMI @mongabay reports on #tobacco harm 'from farm to fingertip,' inc. impact on 5 critical planetary boundaries:
➡️Ea…",140,5,0,"en",193,962,NA,"","Hospital Álvarez. cardiologa. cesación tabaquica. La prevencion salva vidas.
Coordinadora del programa de control de tabaquismo CABA",FALSE,TRUE
"2362","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",194,1712,NA,"Alberta, Canada","Slow down,
take a deep breath,
and think 🤨

Mechanical Engineer",FALSE,TRUE
"2363","@POTUS You are using Tax Payer dollars to subsidize #ChildLabor  Your green new deal is not as clean as you want us to believe.  #ClimateChange  
https://t.co/xCByNGt4zb",169,0,2,"en",1280,3297,NA,"'Merica- Heck Yeah!","https://t.co/bL0ocV2TVd
Unrepentant- Not feeling inclination to change
Capitalist- practicing or advocating capitalism
Retweets do not equal an endorcement.",FALSE,TRUE
"2364","RT @WWFitalia: I devastanti impatti del #Climatechange nella regione artica",75,19,0,"it",12111,9551,NA,"Milano, Lombardia","RIDERE È UNA COSA SERIA😂",FALSE,TRUE
"2365","RT @vesaliasprings: Feeling terrified and heartbroken over the extreme heat caused by climate change. This isn't just inconvenient, it's a…",139,2,0,"en",1720,4694,NA,"","My God/Goddess is a tree in my back garden.I believe in listening to nature.",FALSE,TRUE
"2366","RT @Echecaxx: 😎👉 HaStato le scie di condensa ???
☝️Aumento esponenziale di malattie respiratorie. 

Poi parlano di #ClimateChange  ???
Siet…",140,14,0,"it",746,902,NA,"Lecco, Lombardia","",FALSE,FALSE
"2367","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",379,676,"https://t.co/PpTg9B8nDo","Transylvania","Senior Polar Guide (PTGA). Polar Expedition Leader. Co-Host of @curiouslypolar. Born at 341 ppm #CO2.",FALSE,FALSE
"2368","RT @neilrkaye: Here in the UK it is getting warmer, wetter and sunnier. This #dataviz shows mean temperature, total rainfall and total suns…",140,66,0,"en",161,1054,NA,"London, England","Senior data analyst @CitizensAdvice, previously Digital product analyst @Flipkart. Positive vibes (as much as possible). Always on the hunt for new music.",FALSE,TRUE
"2369","RT @OphelieJanus: 9 years ago I worked on my first sustainability report ✅. Ever since the ESG impact of companies has been close to my 💚.…",139,24,0,"en",8600,8070,"https://t.co/bbnITkEKDj","España","Top #Influencer #CES #COP26  #MWC22 #DES2022
#HealthTech
#Tech4Good 
#MarketingDigital
#SocialMedia
#DigitalTransformation
#futureofwork
#ActOnClimate",FALSE,FALSE
"2370","US Treasury Says Commercial EV Tax Credit Applies To Consumer Leases https://t.co/8p7w21gDBM #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy",165,0,0,"en",242,965,"https://t.co/istY1Bq9cf","","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE,TRUE
"2371","@Cirodanapoli @giuliocavalli EPICA Project: European Project for Ice Coring in Antarctica. 
negazionisti #climatechange=terrapiattisti, rettiliani https://t.co/MOOpzUcUFL",146,0,1,"it",412,670,NA,"","Permaculture is earth care, people care, fair share, systems thinking.
""Credo nel potere del riso e delle lacrime come antidoto all'odio e al terrore."" Chaplin",FALSE,FALSE
"2372","RT @NT_WaterMark: New year …. new job. If you fancy being on the front line of #climateadaptation then this could be for you. Take a look.…",139,1,0,"en",1282,2612,"https://t.co/QdumyEN2e3","Somerset","Garden Water Management Specialist, interested in all things that combine the right amount of water with horticulture. All views are my own.",FALSE,FALSE
"2373","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",398,923,NA,"Toronto   dont blame me","not a doctor but I don't believe these whackjob MDs on Twitter are either. fair playing field. If you’re blocked, you’re an asshole.  Simple really",FALSE,TRUE
"2374","RT @CMEMS_EU: Why is the #CopernicusMarine 🇪🇺🌊 Service monitoring #SeaIce?

Applications are:
✔️ship routing🛳️
✔️maritime safety📡
✔️#Climat…",140,22,0,"en",458,3662,"https://t.co/GTN1KO2iyo","","Youtubeur avec 3k290 Benjamin Taloula
La plus des belles des idoles @taloulamusic
météorologue amateur, photographe, youtubeurs",FALSE,FALSE
"2375","#relaxingmusic #lake #river
#mountain #valley #relax #relaxation 
#climatechange #Biodiversity  #trees",102,0,2,"und",63,33,"https://t.co/gR2Kk5AXZm","","Nature Lover | I upload Relaxing videos of Beauty of Nature with relaxing music for my YouTube Channel Beauty Of Nature | Thanks for following & subscribing 🙃",FALSE,TRUE
"2376","Fam let's get this right!

What would motivate you to consuming organic foods?
a) Health
b) Climate Change/environmental

#organic #food #health #climatechange #sustainabilty",174,0,0,"en",60,57,"https://t.co/zjn2kLR0jB","Planet Earth ","Founder, CEO https://t.co/oBOaUjwmPR 

Climate Activist 

ronaldonyang@gmail.com || My tweets are signed #rjo",FALSE,TRUE
"2377","Farmers can adapt new practices to combat #climatechange, such as using #covercrops to improve soil health and #CRISPR to make crops more drought-resistant. #agtech #sustainability Read here via @GeneticLiteracy https://t.co/eBp6GPw2nT",235,2,1,"en",2367,1436,"https://t.co/AvyqMSV6I9","Woburn, MA","Yield10 Bioscience, Inc. (Nasdaq:YTEN) is an agricultural bioscience company developing crop innovations to enhance sustainable global food security.",FALSE,FALSE
"2378","We upload our past #webinars to our @YouTube channel https://t.co/92lOFUYt4v So if you have missed any, catch them there. To stay notified for when we upload more, subscribe to our #YouTube channel #Videos #LTE #ClimateChange #LTER #Ecology",240,0,3,"en",1862,2968,"https://t.co/1Hm24Wdp09","Oxfordshire, UK","We are a unique UK-wide charity working to promote & support long-term experimental #ecology. #LTER #LTE #environment #ecosystem #SciComm #ClimateChange",FALSE,FALSE
"2379","RT @Greenpeace: ""When we fail to recognise that #ClimateChange is an imminent threat to the welfare of womxn &amp; other vulnerable gender iden…",144,29,0,"en",5057,5189,NA,"Franklin, VA","#LGBTQ #BLM Justice. Save Our Democracy. Proudly married to @ShanaLHainesJD #Atheist  Fascism in America over my dead body. #VOTE #WomensRightsAreHumanRights.",FALSE,FALSE
"2380","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",245,272,NA,"","Working Senior. Conservative minded.",FALSE,TRUE
"2381","#Hypnosis  😵‍💫 - the induction of a state of #consciousness is very open to suggestion and direction.
We are taking the opportunity to suggest the climate action and fight against climate change on this world hypnotism day. 
 #opportunity #climatechange #climateaction https://t.co/yScIpeQ0mm",268,0,2,"en",152,165,"https://t.co/3xZNRHn3yL","India","We are here to help millions of individuals to create a sustainable future 🌍🌏 by tracking 👣, reducing ⬇️♻️ and offsetting 🌳 their carbon footprint.",FALSE,TRUE
"2382","RT @Win_Li1: Julia Hartley-Brewer claims she knew Tate was a misogynist when she put out an ableist tweet against Greta Thunberg.

JHB's #C…",140,4,0,"en",1504,4626,NA,"Massachusetts, USA","No one is free until we are all free #HidradenitisSuppurativa #StopTheShock Hate bullies, cruelty, & capitalism she/her 🧡",FALSE,TRUE
"2383","#climatechange #paris #hypocrisy https://t.co/MIJpsL1vUB",32,0,0,"und",432,423,NA,"North Europe  ","*Shalom* Peace* Pace* Salaam* Pax * Мир *平和 *سلام * שלום * 和平* शांति 

""Dogs barking can’t fly without umbrella""",FALSE,FALSE
"2384","RT @jamesvgingerich: These #Drones are helping fight #ClimateChange through reforestation.  (Mashable) #Environment https://t.co/3UhlnGR3rm",139,6,0,"en",1565,2027,NA,"","",FALSE,TRUE
"2385","RT @UNBiodiversity: New research shows how a #CircularEconomy could help the world recover from #COVID19 while also combatting #ClimateChan…",140,13,0,"en",1918,1534,"https://t.co/e7x45In5qU","Nairobi, Kenya","Writer|Editor|Environmental steward|SDGs enthusiast
~Pursue your purpose purposely & passionately ~",FALSE,FALSE
"2386","RT @CMEMS_EU: Why is the #CopernicusMarine 🇪🇺🌊 Service monitoring #SeaIce?

Applications are:
✔️ship routing🛳️
✔️maritime safety📡
✔️#Climat…",140,22,0,"en",40382,147,"https://t.co/c9gFSyJ8xn","Shinfield, Reading, UK","European Centre for Medium-Range Weather Forecasts

For press enquiries or for general queries to the Service Desk, please visit https://t.co/s2OcUa2Ean",TRUE,TRUE
"2387","RT @Win_Li1: Julia Hartley-Brewer claims she knew Tate was a misogynist when she put out an ableist tweet against Greta Thunberg.

JHB's #C…",140,4,0,"en",8703,2865,"https://t.co/KCjy3qeIaH","Kensington, London","Associate Artistic Director @KakilangArts All views my own. Actor/Writer/Filmmaker/Musician",FALSE,FALSE
"2388","RT @WMO: #Weather disasters - #floods, #heat and #drought affected millions of people and cost billions in 2022, as tell-tale signs and imp…",140,51,0,"en",535,2066,NA,"","oceanógrafo. el niño-oscilación del sur.",FALSE,TRUE
"2389","Young People must be meaningfully involved in programs designed for their well being:
Addressing issues of #ClimateChange is everyone’s responsibility:
We are happy to have young girls take up responsibility to plant fruit trees in different communities: #ClimateActionNow https://t.co/BPwhY0IoLn",272,3,7,"en",12826,425,NA,"Kampala, Uganda","Strengthening Partnerships and Collaboration to End Child Marriage in Uganda and Beyond: Team #EndChildMarriage",FALSE,TRUE
"2390","@Cirodanapoli @giuliocavalli fake! Scienza planetaria, con consenso unanime certificato a 99%, ha decretato che il riscaldamento globale è causato dall'uomo. Non c'è più dibattito in comunità scientifica, solo nei bar. #climatechange spiegato for dummies, fonte: NASA Goddard Institute
https://t.co/uZG9CGFI6m",309,0,0,"it",412,670,NA,"","Permaculture is earth care, people care, fair share, systems thinking.
""Credo nel potere del riso e delle lacrime come antidoto all'odio e al terrore."" Chaplin",FALSE,FALSE
"2391","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",10,111,NA,"","Wondering the desert looking for my political home..",FALSE,TRUE
"2392","Listen in as @AllanRSavory dives into the history of #holisticmanagement development and its potential to change the world if implemented at scale.

#SustainableFarming
#RegenerativeAgriculture
#ClimateChange
#FoodSecurity https://t.co/9ENyH1fkAO",222,2,12,"en",16967,1199,"https://t.co/EZs79aJmsy","","Regenerating the world's #grasslands through #HolisticManagement and bringing #regenerative to markets through our #LandtoMarket program. 30M+ acres since 2009.",FALSE,FALSE
"2393","RT @f_chinellato: Perché quando dite ""Gretini"" vi sfugge il fatto che il #ClimateChange è una realtà nota alla comunità scientifica da dece…",140,4,0,"it",412,457,"https://t.co/xv5ol8CYtv","Bologna, Emilia Romagna","Sistemista rompiscatole.
Vegano fra un pasto e l'altro.",FALSE,FALSE
"2394","RT @mindingottawa: DOCUMENTS: Canada has so many #PolarBears they're a nuisance, says federal report contradicting @CathMckenna claims #Cli…",140,680,0,"en",131,260,NA,"","Meat popsicle",FALSE,TRUE
"2395","Start the year by joining our super team! ✨

If you want your work to have a meaninful impact, keep reading. There’re quite a few #openpositions because we want the best of the best in our team. 
Help us with our mission to accelerate solar energy and stop #climatechange. https://t.co/RypqHXthQ0",272,0,1,"en",1066,860,"https://t.co/uiZHEaiFCS","Madrid, España","The leading software to design & optimize utility-scale solar plants. A faster, automated, accurate, and reliable method to reduce solar LCOE. ☀️⚡️",FALSE,FALSE
"2396","@Comunardo soprattutto questo

 The #2023 cycle of speeches will start with another speech on #ClimateChange, discussing the consequences of monetary policy tightening for the green transition and what this implies for governments and central banks.",249,0,0,"en",89,1107,"https://t.co/iVlelZfszU","Dublin","Post-Modernity, Post-Capitalism and Post-Keynesianism. Post-Collateral. Post-Mortem.",FALSE,TRUE
